소재지전화,소재지면적,소재지우편번호,소재지전체주소,address,도로명우편번호,name,업태구분명,좌표정보(x),좌표정보(y),위생업태명,naver_map_url,naver_review1,naver_review2,naver_review3,naver_review4,naver_review5,kakao_map_url,k_review1,k_review2,k_review3,k_review4,k_review5
,34.27,445-896,경기도 화성시 봉담읍 수영리 674 우방아이유쉘1단지 상가동 101호,"경기도 화성시 봉담읍 수영로 60-10, 상가동 101호 (우방아이유쉘1단지)",18297.0,별이네김밥&커피,일반조리판매,196034.4345,415031.1922,일반조리판매,https://m.place.naver.com/restaurant/1122718116,재료가 신선하고 맛있어요,집에서 만든것처럼 맛있어요,김밥이 맛있어요,"집 앞에 김밥 맛집이 있어서 정말 행복해요♡봉담읍 웬만한 김밥집 다 먹어봤는데, 단연코 최고입니다!최애는 아이가 좋아하는 스팸꼬마김밥 단무지 빼고, 계란듬뿍 김밥 진짜 달걀지단 듬뿍이에요! 우동도 맛있고 다른 김밥들도 다 맛있어요!주먹밥도 재료 아끼지 않으시고 참치, 크래미 정말 많아요♡맛있고 깨끗하고 친절하시고 아이도 정말 좋아하는 김밥 가게에요♡오래오래 운영해주세요!??","김밥 넘넘 맛있어요!!!
토욜마다 먹고 싶네요 ^^/",https://place.map.kakao.com/582093690#comment,"메뉴 이름 그대로 계란이 듬뿍, 참치가 가득이네요~ 혼자 두 줄 배부르게 먹었습니다!","아기와 함께 먹었습니다! 
우동은 아기가 먹기 딱좋고 스팸꼬마김밥 맛있습니다!
라면 +땡초김밥은  환상조합 !! 땡초김밥위에 특제소스 존맛탱입니다!
아파트 상가동이라 상가주차장 사용 가능하구요!
오픈한지 얼만안되어 아주깨끗합니다!
더보기",리뷰 수가 부족합니다.,리뷰 수가 부족합니다.,리뷰 수가 부족합니다.
,103.5,445-897,경기도 화성시 봉담읍 와우리 37-3,"경기도 화성시 봉담읍 와우로34번길 89, 2동 1층 101호",18322.0,알촌,기타 휴게음식점,197838.1198,412379.8965,기타 휴게음식점,https://m.place.naver.com/restaurant/1079609297,수원대생은 아니구 근처 직장인인데 간단히 점심먹기 좋아서 자주와요! 요새 밥한끼 먹으려면 만원은 훌쩍인데 알촌은 가성비 너무 좋고 맛도있고 좋아요!! 저렴한데 양도 엄청 많고 맛도 좋고!! 한 10년전에 저 학교다닐때 다른데서 많이 먹었는데 추억도 생각나고 너무 좋아요~~ 맛있어요 앞으로도 자주올게요!!,"평소에 배달로도 자주 시켜먹는데 집이랑 가까워서 매장 처음 가봤어요ㅎㅎ 애들이랑 갔는데 너무너무 친절하시고 크리스마스 선물도 미리 주시구요ㅎㅎ 애들이 또 가재요!! 저도 자주 
먹으러 갈게요ㅎㅎ",홀에 가서 먹으니 더 맛있는거 같아요ㅎㅎ 다 먹을때까지 따뜻하게 먹구요~ 친절하시구요ㅎㅎ 맛있게 잘먹었습니다ㅎㅎ,맛있어요 양도 많고 가격도 저렴하구 진챠 최고!! 가성비 미쳐버려!! 또올거에요 맨날올거에요!!,알밥 너무 맛있네요! 만족합니다 ㅎㅎ,https://place.map.kakao.com/1736373251#comment,"가격 저렴하고 맛있어요!
양도 가격 생각하면 적지않았습니다
주차장도 넓고 매장도 크고 깔끔합니다",리뷰 수가 부족합니다.,리뷰 수가 부족합니다.,리뷰 수가 부족합니다.,리뷰 수가 부족합니다.
,47.04,445-891,경기도 화성시 봉담읍 상리 681-3 세정프라자 105호,"경기도 화성시 봉담읍 상리3길 43-12, 세정프라자 105호",18306.0,요거프레소 봉담2지구점,기타 휴게음식점,194881.1976,414065.6605,기타 휴게음식점,https://m.place.naver.com/restaurant/1013943066,플레인 요거트 아이스크림 맛있어요~,"메리딸기 먹고싶었는데 철이 아니어서 메리베리 시켰는데
존맛탱,,, 요거프레소 많이 생겨야하는데ㅠㅜ 요즘 보기 힘들어서 매장 보자마자 샀어요",사장님이 친절하세요~^^ 자주 오고 싶은 곳!!,사장님 엄청 친절하시고 음료도 맛있어요,아메리카노가 이벤트로 천오백원이에요!!,https://place.map.kakao.com/1819191491#comment,리뷰가 없습니다.,리뷰가 없습니다.,리뷰가 없습니다.,리뷰가 없습니다.,리뷰가 없습니다.
,46.0,445-892,경기도 화성시 봉담읍 당하리 245-17 1동 지하1층 일부호(B102호),"경기도 화성시 봉담읍 흰돌산길 39, 1동 지하1층 일부호(B102호)",18334.0,아이씨아이커피,커피숍,194032.9626,408923.5775,커피숍,https://m.place.naver.com/restaurant/1970531787,,,,,,https://place.map.kakao.com/1188176612#comment,리뷰가 없습니다.,리뷰가 없습니다.,리뷰가 없습니다.,리뷰가 없습니다.,리뷰가 없습니다.
,47.25,445-897,경기도 화성시 봉담읍 와우리 31-28 지하 1층 일부호,"경기도 화성시 봉담읍 와우로 89, 지하 1층 일부호",18321.0,컴포즈커피 화성수원대점,기타 휴게음식점,197750.1576,412473.2411,기타 휴게음식점,,,,,,,https://place.map.kakao.com/356654475#comment,극강의 가성비,"직원분이 친절하고 노란 분위기가 따뜻하네요
주문받는곳이 앞쪽으로 있어서 편리하게 테이크아웃이 가능해요",넓어서 좋고 직원분이 정말 친절하셔서 어떻게 먹어야 하는지도 알려주시고 너무 좋아요,리뷰 수가 부족합니다.,리뷰 수가 부족합니다.
,,445-891,경기도 화성시 봉담읍 상리 690-5 ST프라자 1동 103호,"경기도 화성시 봉담읍 상리중심상가길 6-4, ST프라자 1동 103호",18309.0,디저트39 봉담2지구점,기타 휴게음식점,195171.1476,413607.4048,기타 휴게음식점,https://m.place.naver.com/restaurant/1248023648,맛있어요 직원분이 엄청 친절하시고 디저트도 맛있어요,"디저트 39 보기에도 넘넘 예뻐요 
맛있다는 유명한 것들로 주문했어요 ♡
맛있게 잘 먹겠습니다 ♡",매장 깔끔하고 디저트 맛있어서 방문했어요!ㅎㅎ,"사장님 너무 불친절해요~~
아이들이 디저트 좋아해서 가긴 가지만
갈때마다 기분이 별로 좋지 않네요ㅠ",좋아요,https://place.map.kakao.com/624445340#comment,엉망진창 입니다.,"맛있고디저트종류많은데 
넘오래걸려요",너무좋아요,"맛 별로, 가격 사악한데 불친절하기까지..","매장 음료 나올때까지 여전히 오래 걸리네요
오픈  초에 갔을때 홀에 저 하나 배달하나 였는데 20분 조금 안되어 걸렸고 이번에 재방문하여 가봤더니 ㅎㅎ.. 역시나 굳이 찾아서 가고 싶지는 않아요"
,51.22,445-891,경기도 화성시 봉담읍 상리 625-10 101호,"경기도 화성시 봉담읍 장등1길 9-22, 101호",18314.0,러브마이디저트(LOVE MY DESSERT),기타 휴게음식점,195089.8329,413492.0703,기타 휴게음식점,https://m.place.naver.com/restaurant/1059051077,최애 딸기케이크... 멀리살아도 특별한 날에 항상 생각나서 사러와요 더 자주먹으려면 가게앞으로 이사를 가야하는데 이사하느라 돈쓰면 케이크사먹을돈이 없을수도 있으니까 꾸준히 사먹으러 갈게요 사장님 들숨에 재력 날숨에 행복 얻으시고 케이쿠 계속 맛나게 만들어주세요,"??겨울엔 럽 마 디?? 연말 케익은 당연히 럽마디 프레지에?? 프렌차이즈나 다른 디저트카페에 파는 프레지에 먹어봤는데 돌고돌아 결국 럽마디 여기는 케익도 맛잇는데 찐은 타르트 
라인이에여 에그타르트 딸기타르트 진짜 말해뭐해요 온김에 에그타르트도 포장해갑니다 여기 에그타르트 먹은 이후로 다른곳에서 사먹을 수가 없어요.. 오늘은 ??딸기라떼 ??딸기타
르트 ??딸기 프레지에 딸기 다 털어갑니다 딸기타르트 세개 남은거중에 두개 털어갑니다 하나는 다른분도 맛보라고...남기고..갑니다?? 사장님들 번창하세요...제발 수원으로 넘...",음료류들은 다 맛있어요~!가격이 동네 카페치곤 비싼편이라고느껴졌지만 음료퀄리티는 좋아요.레몬에이드도 시럽에 사이다가아닌 생레몬에 탄산수라서 안달게 맛있어요ㅎㅎ토피넛 라떼는 샷추가 할껄 원래 기본으로들어있는거라생각하고주문한거였는데 그냥 파우더랑 우유 섞은거였네요.샷추가 해서드시는걸 추천.케이크...너무비싸요.이렇게 작을거라고 생각못 했는데 먹으니까그냥 한입컷.크기를 비교하자면 솔직히 마카롱크기...ㅎㄷㄷ 케이크 미니어처 먹는느낌 8천원에가까운가격인데 가격대가 높아서 바닐라빈 직접 넣으셨나 했는데...,"근처에서 로투스커피 찾고있었는데 찾았네요ㅎㅎ 크림도 맛도 부드럽고! 엄청 달지않고 적당히 달달해요♡ 케이크는 사진을 못찍었는데ㅠㅠ 우유케이크랑 초코바나나?가 통으로 들어
간 이름 모를 맛있는 디저트들ㅠㅠ♡ 음료도 디저트도 추천해요!","케익 진짜 찐 맛집이예요???? 집은 멀지만 친정이 이쪽이라 오픈 초창기부터 먹었는데 특히 딸기 프레지에 한번 먹어보고는 기념일마다 봉담까지 가서 케익 사 올 정도예요?? 좀 아까 먹고 왔는데 벌써 또 먹고 싶어요,,, 아직도 럽마디 프레지에 케익 못드셔보셨으면 장담컨데 인생의 큰 부분을 놓치고 계신 겁니다(?)",,,,,,
,47.04,445-893,경기도 화성시 봉담읍 동화리 599-1 상도프라자104호,"경기도 화성시 봉담읍 동화길 81-10, 상도프라자104호",18302.0,빽다방 봉담동화마을점,기타 휴게음식점,196256.1665,412810.6006,기타 휴게음식점,https://m.place.naver.com/restaurant/1263640450,"알바분들 친절하고 빽다방 역시 가성비 좋네요!
게다가 지역화폐도 가능~
아쉬운건 음료는 다 맛있는데 디저트는 다른곳에서ㅎㅎ",커피가 맛나요. 지나가다 테이크 아웃합니다.,중심상가 지나면서 커피한잔,항상 친절하시고 아메리카노 바닐라라떼 먹었는데 존맛탱이에요 특히 바닐라라떼 좋아해서 여기저기꺼 다 먹어봤지만 빽다방이 짱인듯??,저가 커피중에 라떼는 빽다방,https://place.map.kakao.com/161068439#comment,"촤고지존 미숫가루(우유변경), 바닐라라떼
매장도 청결하고 평일 오전에 들렸는데 직원분이 참 친절하셨다",달달한 커피는 역시 빽다방,친절하시고 매장 깨끗해요^^바닐라라떼 맛나용,"아… 아메리카노 원두탄맛나고… 수박주스 다른지점에서 진짜 맛있게 먹어서 여기서 시켜봤는데..충격받았어요ㅠ

같은 메뉴인데 레시피가 다른느낌…? 다른지점은 완전 슬러시 그자체였고 빨대도 뚱뚱한 빨대였는데 여기는 수박시럽넣은 시원한 물이고 빨대도 일반빨대(얼음 안갈림 그냥 각얼음에 수박시럽에 물)진짜 같은메뉴 맞나 싶었네요…

그리고 다른날에 방문했을 땐 한숨쉬면서 표정안좋고 에이드만 가능하다고 매장 정리하면서 눈도 안마주치고 말씀하시는데…알겠다고 하고 그냥 나왔습니다.ㅎ
더보기",리뷰 수가 부족합니다.
,43.0,445-902,경기도 화성시 봉담읍 유리 177-5 1층,"경기도 화성시 봉담읍 시청로 1373, 1층",18334.0,흙과나무,커피숍,193997.0335,407924.5391,커피숍,https://m.place.naver.com/restaurant/401720896,딸기라떼 시진보고 주문했는데 비주얼이 다르네요...,1,커피가 맛있어요,"매장이 넓고 깨끗해서 강력 추천드립니다 
커피맛도 최고 입니다",조용하고 좋아요!,https://place.map.kakao.com/2123164483#comment,음료 맛있어요. 청포도에이드가 봉봉같아요 병아리콩과자도 고소하고 맛있구요. 살뜰하게 잘 운영되는 좋은 카페였어요 :),좋아요,최고!,리뷰 수가 부족합니다.,리뷰 수가 부족합니다.
031 51833939,94.72,445-893,경기도 화성시 봉담읍 동화리 564,"경기도 화성시 봉담읍 동화길 51, 1층 114,115호",18303.0,맘스터치봉담점,패스트푸드,195981.6589,413019.6248,패스트푸드,https://m.place.naver.com/restaurant/1851582678,"포장 배달했는데 차갑게 식은건 둘째고 버거가 패티가 안보임.. 소스뿐 
맘터 햄버거 실망은 처음이네요",햄버거가 맛있고 감자 튀김도 맛있습니디.,쿠폰사용이 키오스크에서 안되는 쿠폰인데다가 번거롭게 계산해야되는 건인데 너무 친절하게 응대해주셔서 너무 감사합니다 ??,오랜만에 맘스터치 먹었는데 맛있었어요!,맛있어요,https://place.map.kakao.com/1823573577#comment,우주 공강 동안 무난하게 식사하고 갈 수 있는 햄버거 가게,수원대 맥날은 5분도 안돼서 나오는데 여기는 ♪♩♬ 15분은 걸린다. 카운터 알바는 아무것도 안하고 카운터내에서 돌아다님;;; 담부터 여기알바해야지 ㅎㅎ,와이파이 비번=전화번호,"정말 망해야 하는 가게...

불친절이 기본..
빨리 간편하게 먹으려고 주문 기다리는데 20분...
사장이면 정말 망해야하고.
알바면 짤라야하고..
짜증썪인 말투에 정말 쌍욕하고 싶었음.
더보기","다 알잖아요? 불친절한거?
난 오래걸리는거 상관없음 손님 소중히 생각안함
그냥 쿠폰생기면 갑니다"
,33.0,445-906,경기도 화성시 봉담읍 왕림리 283,경기도 화성시 봉담읍 삼천병마로 975,18332.0,세븐일레븐,편의점,194525.4813,410331.2104,편의점,https://m.place.naver.com/restaurant/1091382595,굿,수퍼였는데 편의점으로 바꼈네여,"매장넓고
상품도 많아요",굿,좋습니다 동네 코너에,https://place.map.kakao.com/1258972323#comment,???  ???,리뷰 수가 부족합니다.,리뷰 수가 부족합니다.,리뷰 수가 부족합니다.,리뷰 수가 부족합니다.
,5.0,445-894,경기도 화성시 봉담읍 분천리 162-1,"경기도 화성시 봉담읍 최루백로 303, 1층",18329.0,이마트24화성로드점,편의점,197069.4411,410825.6603,편의점,https://m.place.naver.com/restaurant/1771881703,"KT 바로유심 찾아 삼만리하다 찾았네요
친절하셔용",사장님 친절해요,ㅎㅎ,친절하세요,ㅎㅎ,https://place.map.kakao.com/24664577#comment,리뷰가 없습니다.,리뷰가 없습니다.,리뷰가 없습니다.,리뷰가 없습니다.,리뷰가 없습니다.
,30.0,445-893,경기도 화성시 봉담읍 동화리 432-12 1층,경기도 화성시 봉담읍 동화길 42 (1층),18316.0,꽃이랑커피랑,커피숍,195858.1144,413010.101,커피숍,https://m.place.naver.com/restaurant/38781264,"졸업식 꽃다발 예약했네요
예쁘게 잘 만들어주세요","지나가다 타로상담이 보여서 들어가봤어요~
상담 최고였고, 커피 맛도 최고였어요. 커피랑 상담 받으러 또 올듯요♡",사장님 정말 친절하시고 꽃 조합과 포장. 특히 포장이 너무너무 예뻐요 이렇게 예쁜포장 처음 봤어요.. 무엇보다 가격이 너무 착해요.. 요구사항 다 들어주시고 사장님 너무 좋으세요 앞으로 여기로만 갈게요,신랑이 부부의날이라구 깜짝이벤트했어요 저는 모르고있었는데 ㅋㅋ 원래는 문닫는날인데 우연찮게 계셔서 사왔다구해요 갈때마다 친절하다구 늘 얘기했어요 감사합니다,"화분배달 주문완료,, 친절하세요,,",https://place.map.kakao.com/1159004118#comment,리뷰가 없습니다.,리뷰가 없습니다.,리뷰가 없습니다.,리뷰가 없습니다.,리뷰가 없습니다.
031 227 0888,52.07,445-891,경기도 화성시 봉담읍 상리 11-47 지맨프라자 1층 112호,"경기도 화성시 봉담읍 상봉길 31, 1층 112호 (지맨프라자)",18316.0,인계동언니만두,기타 휴게음식점,195676.1141,412841.2212,기타 휴게음식점,https://m.place.naver.com/restaurant/1509152334,"쫄면 - 매운쫄면 주문했는데 그렇게 맵지는 않아요! 콩나물, 양배추가 제법 많고 면 양도 많아요! 무난무난하개 먹을만해요~ 김밥 - 김밥이 제일 맛있었어요!! 바삭김밥이래서 궁금했는 데, 어묵 튀긴게 들어가있어서 완전 바삭바삭해요! 야채 많이 없고 햄이 들어있어서 아이들도 좋아할 것 같아요~ 고기군만두 - 겉이 엄청 바삭바삭해요! 고기도 많이 들어가있었고, 바삭 한 군만두라 맛있었어요~ 튀김옷이 두꺼운 편!! 매운김치만두 - 찐만두 사이즈가 제법 큰데, 엄청 매워요! 후추향이 좀 많이 나는데, 얼얼한 매운 맛이라 속 쓰릴 정도였던..ㅋㅋㅋ ...",김밥맛있고 매장도 넓어요^^,"여기 만두 진짜 매워요 ㅋㅋㅋ 맵찔이 용감하게 도전했다가 불맛좀 봤습니다ㅋㅋㅋㅋ 스트레스 확 풀리는게 너무 맛있어요???? 매운거 좋아하시는분은 무조건 인계동언니만두로 고
고","라면을 반만 익혀서 주셔서 생라면맛이 났어요.
바삭김밥도 처음멘 괜찮았는데, 알바생 혼자 있을 때 시켰더니 내용물을 덜 채우고 말아서 너덜너덜...근처에 식당이 너무 없어서 어쩔 수 없이 몇 번 간건데 앞으로는 안 갈 거 같습니다",바삭김밥,https://place.map.kakao.com/1070706210#comment,리뷰가 없습니다.,리뷰가 없습니다.,리뷰가 없습니다.,리뷰가 없습니다.,리뷰가 없습니다.
